Work ID,URL,Title,Authors,Fandoms,Language,Warnings,Ratings,Categories,Characters,Relationships,Tags,Words,Date Published,Date Updated,Chapters,Comments,Kudos,Bookmarks,Hits,Collections,Completion Status
46201084,https://archiveofourown.org/works/46201084,"Leave me and my toys, alone!",MalcolmHughes,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Not Rated,M/M,,Shěn Jiǔ | Original Shěn Qīngqiū/Everyone;Original Luò Bīnghé/Shěn Jiǔ | Original Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords/Shěn Jiǔ | Original Shěn Qīngqiū,Fluff;Happy Ending;Domestic Fluff;Don't Examine This Too Closely;Out of Character;Jiumei;Possessive Luò Bīnghé;when was he not possessive anyway?;boy thirsts for his shizun but so do i,9343,2023.04.02,30 May 2023,7/?,105,1165,188,13643,0,Incomplete
46226869,https://archiveofourown.org/works/46226869,Endless Abyss and Endless Devotion,NoxintheBox,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings;Underage,Teen And Up Audiences,M/M,,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Endless Abyss (Scum Villain);Canon-Typical Violence;Alternate Universe - Canon Divergence;SQQ slowly coming to the conclusion he is in love;Jealous Shěn Yuán | Shěn Qīngqiū;Not Beta Read,5143,2023.04.03,03 Apr 2023,1/1,10,382,39,2129,0,Complete
46228792,https://archiveofourown.org/works/46228792,A Step By Step Guide: How To Turn A Liar Into An Honest Man,ignistae,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Mòběi-jūn,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Minor or Background Relationship(s);Mòběi-jūn/Shàng Qīnghuá,Identity Reveal;Child Transformation;Fluff;Kid Fic;Not in a Weird Way - Freeform;No Underage Sex;Short;How Do I Tag;i give up just read the summary;No beta we die like SQQ;Age Regression/De-Aging;Reveal;Post-Canon;POV Multiple;Truth;Truth Serum;of sorts;lbh is a little crazy but only a little;sqq has issues with vulnerability;Everyone Has Issues,8900,2023.04.03,30 Sep 2023,4/4,45,458,65,6314,0,Complete
46159879,https://archiveofourown.org/works/46159879,AITA for criticizing my peers’ plot lines? I don’t think so,junemys27,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Mòběi-jūn;Luò Bīnghé,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Shěn Yuán | Shěn Qīngqiū & Shàng Qīnghuá,Alternate Universe - Modern Setting;it was meant to be funny;but I’m not a funny person;Author Shàng Qīnghuá;Author Is Sleep Deprived,1390,2023.04.01,01 Apr 2023,1/1,5,69,6,520,0,Complete
46176757,https://archiveofourown.org/works/46176757,"Like... as a father, right?",Anonymous,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Explicit,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Original Luò Bīnghé,Original Luò Bīnghé/Shěn Jiǔ | Original Shěn Qīngqiū,Alternate Universe - Canon Divergence;Smut;Fluff and Smut;Anal Fingering;Anal Sex;Dubious Consent;Extremely Dubious Consent;it's fluffy I swear,3497,2023.04.01,01 Apr 2023,1/1,3,364,38,4458,1,Complete
46145755,https://archiveofourown.org/works/46145755,The Incident,Lovuamy,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings;Major Character Death,Mature,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Shěn Yuán | Shěn Qīngqiū;Liǔ Qīnggē;Yuè Qīngyuán;Qí Qīngqī;Qiū Hǎitáng;Luò Bīnghé;Original Characters,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,Shěn Jiǔ | Original Shěn Qīngqiū and Shěn Yuán | Shěn Qīngqiū are Not the Same Person;White Lotus Shěn Jiǔ | Original Shěn Qīngqiū;Other Additional Tags to Be Added,945,2023.03.31,17 Jun 2023,2/?,6,110,19,2310,0,Incomplete
46169710,https://archiveofourown.org/works/46169710,Red Love,FakeAlice,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,F/M,Shěn Jiǔ | Original Shěn Qīngqiū;Shā Huálíng,Shā Huálíng/Shěn Jiǔ | Original Shěn Qīngqiū,Shěn Jiǔ | Original Shěn Qīngqiū Deserves Happiness;Hot Lady x Tsundere Cat,860,2023.04.01,01 Apr 2023,1/1,27,202,21,1283,0,Complete
46182454,https://archiveofourown.org/works/46182454,You’ve Got Mail… Blackmail,Cornbro,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,Gen,Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Mòběi-jūn;Luò Bīnghé,Shàng Qīnghuá & Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Alternate Universe - Modern Setting;Blackmail;cumplane friendship;minor moshang;bingqiu being disgustingly in love;cumplane being cumplane;dog tricks;there are no dogs in this fic;semi-unintentional sugar daddying;I will talk about a certain heavenly pillar but nothing sexual happens;Crack;we don’t say the b-word (body pillow);Rated T for swearing and dirty language;Attempt at Humor,3339,2023.04.02,02 Apr 2023,1/1,16,193,22,1373,0,Complete
46112557,https://archiveofourown.org/works/46112557,Shen Jiu Feels Ig,Boop_Someone_Today,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,General Audiences,M/M,Liǔ Qīnggē;Original Liǔ Qīnggē;Shěn Jiǔ | Original Shěn Qīngqiū;Yuè Qīngyuán;Original Yuè Qīngyuán;Cāng Qióng Mountain Sect Peak Lords;Original Cāng Qióng Mountain Sect Peak Lords | PIDW Cāng Qióng Mountain Sect Peak Lords;Mentioned OG Cang Qiong Mountain Sect Peak Lords | PIDW Cang Qiong Mountain Sect Peak Lords,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,Angst;I Tried;Post-Canon;post-canon PIDW;Character Death;Canonical Character Death;Hurt/Comfort;Shěn Jiǔ | Original Shěn Qīngqiū Gets a Hug;In a way;My version of heaven;Deal With It;writing is so-so;Alternate Universe - Post-Canon;The Peak Lords are mentioned but not there kinda;Cross-Posted on Wattpad,691,2023.03.30,30 Mar 2023,1/1,1,132,11,973,0,Complete
46129129,https://archiveofourown.org/works/46129129,You Will Be This Master's Body Pillow Then,LiuNINE,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Liǔ Qīnggē;Shěn Jiǔ | Original Shěn Qīngqiū,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,Misunderstandings;Insomnia;Sleep Deprivation;Hopeful Ending;Shen Jiu - Freeform,1557,2023.03.30,30 Mar 2023,1/1,16,545,63,3242,0,Complete
46129765,https://archiveofourown.org/works/46129765,Secrets,Everyday_Im_Preaching,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;魔道祖师 - 墨香铜臭 | Módào Zǔshī - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,No category,Shàng Qīnghuá,Luò Bīnghé/Niè Huáisāng;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū/Niè Huáisāng;Shěn Yuán | Shěn Qīngqiū/Niè Huáisāng,Secrets;Kissing;Domestic Fluff;Domestic;Friendship;Polyamory;poly ship;Rare Pairings;Crossover;Crossover Pairings;Implied Sexual Content,3077,2023.03.30,30 Mar 2023,1/1,11,87,9,415,0,Complete
46125436,https://archiveofourown.org/works/46125436,Willow in Autumn,notahappytoad,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Liǔ Qīnggē;Original Liǔ Qīnggē;Yuè Qīngyuán;Liǔ Míngyān;Shàng Qīnghuá;Original Shàng Qīnghuá;Qí Qīngqī,Liǔ Qīnggē/Shěn Jiǔ | Original Shěn Qīngqiū,What-If;Alternate Universe;Alternate Universe - Proud Immortal Demon Way (Scum Villain);Alternate Universe - No System (Scum Villain);Nobility;Childhood Friends;Childhood Friends to Lovers;Master/Servant;Fluff;good ending;Freeform;Childhood Memories;Growing Up Together;Friendship;Qing Generation makes only 2.5 braincells;Qing Generation are besties,68027,2023.03.30,11 Jul 2023,32/32,192,500,96,11636,0,Complete
46138693,https://archiveofourown.org/works/46138693,The System wishes,thicck,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Shàng Qīnghuá;Mòběi-jūn;System (Scum Villain),Mòběi-jūn/Shàng Qīnghuá,Isekai;Alternate Universe - Royalty;Attempt at Humor,1280,2023.03.31,05 Apr 2023,2/2,2,59,2,694,0,Complete
46067260,https://archiveofourown.org/works/46067260,Thank Your Lucky Stars,marizousbooty,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,M/M,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Alternate Universe - Modern Setting;Stalking;Atticwifing;Implied/Referenced Character Death;freak4freak;Crying During Sex;Bottom Luò Bīnghé;minimal sex its about the plot and obsession;No Beta,10378,2023.03.28,28 Mar 2023,1/1,26,453,75,3908,1,Complete
46068481,https://archiveofourown.org/works/46068481,"but until then, tragedy",tshirt,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,Gen,Luò Bīnghé;Shàng Qīnghuá,Luò Bīnghé & Shàng Qīnghuá,binghe meets some other guys too;they will be a surprise;some crying but really just a comedy,3936,2023.03.28,28 Mar 2023,1/1,46,408,71,2433,1,Complete
46074292,https://archiveofourown.org/works/46074292,i'll say it with words,mowochi,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Mòběi-jūn;Shàng Qīnghuá;Shěn Yuán | Shěn Qīngqiū;Yuè Qīngyuán;Liǔ Qīnggē;Qí Qīngqī;Wèi Qīngwēi;Shā Huálíng;Mù Qīngfāng,Mòběi-jūn/Shàng Qīnghuá;Shàng Qīnghuá & Shěn Yuán | Shěn Qīngqiū,Romance;Comedy;Getting Together;Fluff;Post-Canon;poor mobei jun forced to talk to people;Canon Compliant;crossposted from Twitter,5149,2023.03.28,28 Mar 2023,1/1,46,1090,200,4617,0,Complete
46093180,https://archiveofourown.org/works/46093180,regrets of xian shu,kitschlet,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,F/F,Liǔ Míngyān;Shā Huálíng,Liǔ Míngyān/Shā Huálíng,Flirting;Sexual Tension;regret of chunshan,1094,2023.03.29,29 Mar 2023,1/1,31,160,15,586,1,Complete
46100248,https://archiveofourown.org/works/46100248,The Cat-astrophe 🐈,AkikoFumi,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,General Audiences,M/M,Liǔ Qīnggē;Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá;Mù Qīngfāng;Yuè Qīngyuán;Luò Bīnghé,Liǔ Qīnggē/Shěn Yuán | Shěn Qīngqiū,Established Relationship;Attempt at Humor;Fluff;Fluff and Humor;Inspired by Fanart;LQG as a cat;Uhhh what else do I tag;Misunderstandings;Cats;Shapeshifting;But not really!,3349,2023.03.29,29 Mar 2023,1/1,42,529,74,2384,0,Complete
46033612,https://archiveofourown.org/works/46033612,Teacher's pet,SatanUiAgi,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Mature,F/F,Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Teacher-Student Relationship;Smut;Semi-Public Sex;Female Ejaculation,2573,2023.03.26,26 Mar 2023,1/1,2,132,12,1356,0,Complete
46058056,https://archiveofourown.org/works/46058056,"A Kiss for Love, Heartbreak, & Everything In-Between",Neverfell (Li_Ruo),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,F/F;M/M,Mòběi-jūn;Shàng Qīnghuá;Gōngyí Xiāo;Zhúzhī-láng;Shěn Jiǔ | Original Shěn Qīngqiū;Liǔ Míngyān;Shā Huálíng;Liǔ Qīnggē;Original Luò Bīnghé;Original Mòběi-jūn;Mù Qīngfāng;Original Mù Qīngfāng;Tiānláng-jūn;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Mòběi-jūn/Shàng Qīnghuá;Gōngyí Xiāo/Zhúzhī-láng;Shàng Qīnghuá/Shěn Jiǔ | Original Shěn Qīngqiū;Liǔ Míngyān/Shā Huálíng;Liǔ Qīnggē/Shàng Qīnghuá;Original Luò Bīnghé/Shàng Qīnghuá;Luò Bīnghé/Shàng Qīnghuá;Original Mòběi-jūn/Shàng Qīnghuá;Mù Qīngfāng/Shàng Qīnghuá;Shěn Jiǔ | Original Shěn Qīngqiū/Tiānláng-jūn;Shàng Qīnghuá/Tiānláng-jūn;Original Luò Bīnghé/Original Mòběi-jūn;Luò Bīnghé/Mòběi-jūn,Truth Serum;Sex Pollen;Role Reversal;Deity Shàng Qīnghuá;BAMF Shàng Qīnghuá,2905,2023.03.27,27 Mar 2023,3/13,6,278,16,2902,0,Incomplete
46044136,https://archiveofourown.org/works/46044136,Finding Harmony,GlassEyedPixie Threads (GlassEyedPixie),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,,Mù Qīngfāng/Shěn Jiǔ | Original Shěn Qīngqiū,WIP;not in story format;threadfic;Typos,1055,2022.06.15,26 Mar 2023,2/?,2,72,9,677,0,Incomplete
46064476,https://archiveofourown.org/works/46064476,"For the sunrise could not elevate himself alone, be there companions to hold him high and bright",orphan_account,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Teen And Up Audiences,M/M;Other,Mòběi-jūn;Shàng Qīnghuá;Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Mòběi-jūn/Shàng Qīnghuá;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,bingyuan as a side ship mostly;I love me some badass shang qinghua;competent;and loved as well;The Sun Rising Turf;MY BABIES;some slice of life;And Insight;idk how to tag stuff,2577,2023.04.06,06 Apr 2023,1/1,4,67,3,688,0,Complete
46048576,https://archiveofourown.org/works/46048576,Prosperity,marizousbooty,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Explicit,F/F,Luò Bīnghé;Shěn Yuán | Shěn Qīngqiū,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū,Genderbending;Trans Female Character;Trans Shen Qingqiu;Pregnancy;Pregnancy sex;Penis In Vagina Sex;Domestic Fluff;No Beta;Bottom Luò Bīnghé,5624,2023.03.27,27 Mar 2023,1/1,8,370,39,4751,1,Complete
45983029,https://archiveofourown.org/works/45983029,Someone to hold,Peter_Pato,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,Creator Chose Not To Use Archive Warnings,Not Rated,M/M,Shěn Jiǔ | Original Shěn Qīngqiū;Original Shàng Qīnghuá;Yuè Qīngyuán;Mòběi-jūn;Liǔ Qīnggē;Warm Red Pavilion Prostitutes (Scum Villain),Original Shàng Qīnghuá/Shěn Jiǔ | Original Shěn Qīngqiū;Original Shàng Qīnghuá & Shěn Jiǔ | Original Shěn Qīngqiū,Time Travel Fix-It;Light Angst;Shàng Qīnghuá-centric;OG Shang Qinghua apreciation;Yuè Qīngyuán Bashing;My First Work in This Fandom;Probably ooc;Shang Qinghua and the Mortifying Ordeal of Being known;More characters to be added;Slow Burn;Implied/Referenced Rape/Non-con;Shěn Jiǔ | Original Shěn Qīngqiū-centric,57393,2023.03.24,08 Aug 2023,13/?,246,794,222,13205,0,Incomplete
45984748,https://archiveofourown.org/works/45984748,A very bad idea at 1 am,Anonymous,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù;穿书自救指南 | Scumbag System (Cartoon),English,Rape/Non-Con,Explicit,M/M,Mòběi-jūn;Shàng Qīnghuá,Mòběi-jūn/Shàng Qīnghuá,Implied/Referenced Rape/Non-con;Implied Sexual Content;Implied Relationships;Rape/Non-con Elements;Non-Consensual Drug Use;Consensual Non-Consent;Extremely Dubious Consent;Bondage;Gags;Butt Plugs;Butt Slapping;Rough Oral Sex;Orgasm Delay/Denial;Edgeplay;Explicit Sexual Content;Two Endings;Why Did I Write This?;I Don't Even Know;Rough Sex;Roughness;Rough Body Play;Good or bad endings are labled as such,1738,2023.03.24,24 Mar 2023,3/3,3,75,8,2553,1,Complete
46001218,https://archiveofourown.org/works/46001218,ln Search of Warmth,chaoticgoodlawyer,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé;Shěn Jiǔ | Original Shěn Qīngqiū;The Scum Villain's Self-Saving System Ensemble,Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Minor or Background Relationship(s);Sū Xīyán/Tiānláng-jūn,Gift Fic;Smitten Luò Bīnghé;Oblivious Shěn Yuán | Shěn Qīngqiū;Exasperated Shen Jiu;Childhood Friends,16572,2023.03.25,25 Mar 2023,1/1,27,558,138,3651,0,Complete
45975907,https://archiveofourown.org/works/45975907,finding proof,namelessayakashi (TheCourtSorcerer),人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Mature,M/M,Shěn Yuán | Shěn Qīngqiū;Shàng Qīnghuá,Shàng Qīnghuá/Shěn Yuán | Shěn Qīngqiū,Alternate Universe - No Transmigration;Alternate Universe - Modern Setting;Friends to Lovers;Internalized Homophobia;Feelings Realization;Sexuality Crisis;Kissing;Getting Together;Roommates;POV Shàng Qīnghuá;No beta we die like SQQ;Attempt at Humor;some seriousness at the end;Light Angst;very light;they kinda suck at communicating;but they're trying,4644,2023.03.24,24 Mar 2023,1/1,12,362,44,1416,0,Complete
45994588,https://archiveofourown.org/works/45994588,Treading Well-Worn Paths,mofumofu,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Yuè Qīngyuán;Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé;Liǔ Qīnggē,Shěn Yuán | Shěn Qīngqiū & Yuè Qīngyuán;Luò Bīnghé/Shěn Yuán | Shěn Qīngqiū;Luò Bīnghé & Yuè Qīngyuán,Post-Canon;Unreliable Narrator;Qi Deviation;Childhood;Age Regression/De-Aging;Identity Reveal;Fluff and Angst,13851,2023.03.25,02 Apr 2023,5/5,76,1040,226,6958,0,Complete
45952636,https://archiveofourown.org/works/45952636,patterns,TumblingTroublesomeTumbleweeds,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,M/M,Mù Qīngfāng;Liǔ Qīnggē;Wèi Qīngwēi;Shěn Yuán | Shěn Qīngqiū;Cāng Qióng Mountain Sect Peak Lords;Yuè Qīngyuán;Shàng Qīnghuá,Liǔ Qīnggē/Mù Qīngfāng,Idiots in Love;Getting Together;Pining;Mutual Pining;POV Mù Qīngfāng;Mù Qīngfāng-centric;Tired Mù Qīngfāng;Liǔ Qīnggē Being an Idiot;Protective Liǔ Qīnggē;Mù Qīngfāng Being an Idiot;ft. Mù Qīngfāng’s insecurities;Fluff;Cāng Qióng Mountain Sect Peak Lords as Family;Fluff and Hurt/Comfort;Light Angst;Friends With Benefits;Misunderstandings;Lack of Communication;Minor Character(s);two emotionally stunted dumbasses,13373,2023.03.23,20 May 2023,10/10,23,102,26,1328,0,Complete
45959821,https://archiveofourown.org/works/45959821,To Rest is All I ask,stormy_cloudz,人渣反派自救系统 - 墨香铜臭 | The Scum Villain's Self-Saving System - Mòxiāng Tóngxiù,English,No Archive Warnings Apply,Teen And Up Audiences,Other,Original Luò Bīnghé;Original Luò Bīnghé's Harem;Original Yuè Qīngyuán;Shěn Jiǔ | Original Shěn Qīngqiū;Original Cāng Qióng Mountain Sect Peak Lords | PIDW Cāng Qióng Mountain Sect Peak Lords;Qí Qīngqī;Níng Yīngyīng,Minor or Background Relationship(s);No Romantic Relationship(s),Character Death;Implied/Referenced Torture;Implied/Referenced Character Death;Canon-Typical Violence;Suicide Attempt;all peak lords are dead;Angst with a Happy Ending;Shěn Jiǔ | Original Shěn Qīngqiū Needs a Hug;Ning Yingying has a heart;Obsessive Luò Bīnghé;Shen Jiu wants death;Shen Jiu forgives;No Smut;Wordcount: 1.000-3.000;Wordcount: Under 10.000,3332,2023.03.23,23 Mar 2023,1/1,2,112,9,939,0,Complete
